Category,Type,Lot #,Shape,Carat,Color,Clarity,Cut,Pol.,Sym.,Depth %,Table %,Fluor.,Measurement,Lab,Certificate #,Rap. Price,Discount,Price/Ct,Total Price,Cert,Video,Cert,Video,,
Certified,5-5.99,11310,RD,5.01,I,VS1,VG,VG,VG,61,60,NON,11.07 x 11.04 x 6.75,GIA,2195858956,"$27,000 ",-39.85%,"$16,240 ","$81,362 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195858956,https://up.diacam360.com/scan/3489_287304,,
Certified,5-5.99,9604,RD,5,I,VS2,EX,EX,EX,62.8,57,FNT,10.89 x 10.82 x 6.81,GIA,2161922255,"$23,000 ",-29.35%,"$16,250 ","$81,250 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2161922255,http://up.diacam360.com/scan/4fbd_37721,,
Certified,5-5.99,A1021,RD,5.71,I,VS2,EX,EX,EX,60,61,NON,11.58 x 11.55 x 6.94,GIA,2171542967,"$23,000 ",-21.97%,"$17,948 ","$102,480 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2171542967,https://up.diacam360.com/scan/7506_282655,,
Certified,5-5.99,12270,RD,5.09,J,SI2,EX,EX,EX,62.5,57,FNT,10.94 x 10.88 x 6.82,GIA,2181695651,"$14,000 ",-37.86%,"$8,700 ","$44,283 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2181695651,https://up.diacam360.com/scan/95c5_374539,,
Certified,5-5.99,5296,RD,5.03,K,VVS2,VG,VG,G,58.5,63,None,11.26 x 11.35 x 6.61,GIA,5101173346,"$17,000 ",-15.29%,"$14,400 ","$72,432 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5101173346,http://up.diacam360.com/scan/6654_37726,,
Certified,5-5.99,9520,RD,5.01,K,SI2,G,EX,VG,65.2,54,STG,10.57 x 10.55 x 6.88,GIA,2161855130,"$11,500 ",-34.78%,"$7,500 ","$37,575 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2161855130,http://up.diacam360.com/scan/94a8_37747,,
Certified,5-5.99,10468,RD,5.07,K,I1,G,VG,VG,64.1,61,NON,10.83 x 10.75 x 6.92,GIA,2173746133,"$5,500 ",-10.55%,"$4,920 ","$24,944 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2173746133,http://up.diacam360.com/scan/f38d_111549,,
Certified,5-5.99,9036,RD,5.01,M,VVS2,G,G,G,56.6,64,NON,11.21 x 11.20 x 6.34,GIA,1162042882,"$11,000 ",-32.05%,"$7,475 ","$37,450 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1162042882,http://up.diacam360.com/scan/8d2a_37763,,
Certified,5-5.99,9141,RD,5.64,M,VS1,G,VG,G,56.5,69,FNT,12.02 x 11.86 x 6.74,GIA,5151751361,"$10,500 ",-21.43%,"$8,250 ","$46,530 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5151751361,http://up.diacam360.com/scan/6df7_37771,,
Certified,5-5.99,8330,RD,5.31,M,VS2,VG,VG,VG,59.7,57,NON,11.33 x 11.31 x 6.76,GIA,1132798103,"$10,000 ",-21.25%,"$7,875 ","$41,816 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1132798103,http://up.diacam360.com/scan/a537_37766,,
Certified,5-5.99,11586,RD,5.2,M,SI2,EX,EX,VG,62,58,None,11.01 x 11.03 x 6.84,IGI,365939011,"$7,500 ",-38.13%,"$4,640 ","$24,128 ",,,0,,,
Certified,5-5.99,12315,RD,5.11,O-P,VS2,G,VG,VG,57.9,59,NON,11.18 x 11.16 x 6.47,GIA,6207906656,$0 ,,"$5,250 ","$26,828 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6207906656,https://up.diacam360.com/scan/d44a_375807,,
Certified,4-4.99,S3827,RD,4.38,D,I1,EX,EX,VG,61,58,FNT,10.64 x 10.57 x 6.47,GIA,1206362473,"$8,300 ",25.30%,"$10,400 ","$45,552 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1206362473,0,,
Certified,4-4.99,8519,RD,4.01,F,SI2,,VG,G,56.2,70,None,10.74 x 10.52 x 5.97,,,"$17,000 ",-56.47%,"$7,400 ","$29,674 ",,VIDEO,0,http://up.diacam360.com/scan/410b_37802,,
Certified,4-4.99,A1046,RD,4.03,F,SI2,EX,EX,EX,63.4,58,FNT,10.12 x 10.02 x 6.39,GIA,2195913455,"$17,000 ",-32.53%,"$11,470 ","$46,224 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195913455,0,,
Certified,4-4.99,A1075,RD,4.06,G,VS1,EX,EX,EX,62.5,56,MED,10.24 x 10.15 x 6.38,GIA,2201397407,"$32,500 ",-53.69%,"$15,050 ","$61,103 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2201397407,https://up.diacam360.com/scan/9ee7_361808/video,,
Certified,4-4.99,9142,RD,4.54,I,VS2,VG,VG,VG,56.9,63,NON,11.02 x 10.97 x 6.26,GIA,2165173424,"$17,500 ",-17.71%,"$14,400 ","$65,376 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2165173424,http://up.diacam360.com/scan/4a48_37807,,
Certified,4-4.99,A1035A,RD,4.01,I,SI1,EX,EX,EX,60.1,60,MED,10.27 x 10.24 x 6.16,GIA,2181521097,"$15,000 ",-28.54%,"$10,718 ","$42,981 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2181521097,https://up.diacam360.com/scan/0b74_283320,,
Certified,4-4.99,S3496,RD,4.03,I,I1,EX,EX,EX,63.3,56,NON,10.14 x 10.08 x 6.40,GIA,2181364016,"$6,200 ",25.81%,"$7,800 ","$31,434 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2181364016,0,,
Certified,4-4.99,11474,RD,4.01,I,I2,VG,EX,VG,60.1,61,NON,10.24 x 10.12 x 6.12,GIA,6325013310,"$3,200 ",40.25%,"$4,488 ","$17,997 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6325013310,,,
Certified,4-4.99,9328,RD,4.01,J,VVS1,VG,EX,VG,59.1,64,FNT,10.36 x 10.33 x 6.12,GIA,1162405330,"$18,500 ",-32.97%,"$12,400 ","$49,724 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1162405330,http://up.diacam360.com/scan/f82f_37816,,
Certified,4-4.99,9159,RD,4,J,SI2,EX,EX,VG,61.5,60,NON,10.21 x 10.12 x 6.25,GIA,5176487031,"$11,500 ",-18.48%,"$9,375 ","$37,500 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5176487031,http://up.diacam360.com/scan/d32f_37818,,
Certified,4-4.99,9859,RD,4.01,J,SI2,VG,EX,EX,64.3,56,NON,9.97 x 9.92 x 6.39,GIA,1176400019,"$11,500 ",-32.61%,"$7,750 ","$31,078 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1176400019,http://up.diacam360.com/scan/02cf_37814,,
Certified,4-4.99,11431,RD,4.06,J,I2,G,G,G,56.5,66,NON,10.65 x 10.47 x 5.97,GIA,2191798301,"$3,000 ",46.67%,"$4,400 ","$17,864 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2191798301,https://up.diacam360.com/scan/b807_299481,,
Certified,4-4.99,5213,RD,4.09,K,VS1,VG,VG,VG,57.8,61,NON,10.63 x 10.59 x 6.13,GIA,17452529,"$13,500 ",-24.81%,"$10,150 ","$41,514 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=17452529,http://up.diacam360.com/scan/73aa_37827,,
Certified,4-4.99,8541,RD,4.01,K,VS2,EX,EX,EX,62.2,58,NON,10.21 x 10.14 x 6.33,GIA,1159122428,"$12,500 ",-24.40%,"$9,450 ","$37,895 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1159122428,http://up.diacam360.com/scan/5c2a_37824,,
Certified,4-4.99,9749,RD,4.04,K,VS2,EX,EX,EX,62.6,58,NON,10.16 x 10.12 x 6.35,GIA,1199740918,"$12,500 ",-29.80%,"$8,775 ","$35,451 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1199740918,http://up.diacam360.com/scan/9cfd_37821,,
Certified,4-4.99,9195,RD,4.64,K,SI3,,G,G,62.5,67,Faint,10.57 x 6.60 x 0.00,,,"$6,200 ",-33.00%,"$4,154 ","$19,275 ",,VIDEO,0,http://up.diacam360.com/scan/18e6_37823,,
Certified,4-4.99,7345,RD,4.01,L,VS2,,VG,VG,64.9,56,Faint,9.95 x 9.88 x 6.44,,,"$9,000 ",-33.50%,"$5,985 ","$24,000 ",,VIDEO,0,http://up.diacam360.com/scan/3be9_37831,,
Certified,4-4.99,9546,RD,4.01,L,SI2,VG,EX,EX,63,61,NON,10.05 x 9.99 x 6.32,GIA,1166600921,"$7,500 ",-20.00%,"$6,000 ","$24,060 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1166600921,http://up.diacam360.com/scan/9e3c_37828,,
Certified,4-4.99,8542,RD,4.26,M,VS2,EX,EX,EX,61.8,58,FNT,10.44 x 10.40 x 6.44,GIA,2146849587,"$8,000 ",-22.44%,"$6,205 ","$26,433 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2146849587,http://up.diacam360.com/scan/15d4_37834,,
Certified,4-4.99,11119,RD,4.26,M,SI2,EX,EX,EX,62.3,57,FNT,10.35 x 10.33 x 6.44,GIA,5201875054,"$6,500 ",-37.54%,"$4,060 ","$17,296 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5201875054,0,,
Certified,3-3.99,A1082,RD,3.01,D,VS2,VG,EX,EX,62,59,MED,9.29 x 9.22 x 5.74,GIA,2155681941,"$29,000 ",-50.83%,"$14,260 ","$42,923 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2155681941,0,,
Certified,3-3.99,11072,RD,3.02,E,SI2,VG,VG,VG,60.3,60,NON,9.38 x 9.24 x 5.61,GIA,2175454006,"$15,500 ",-31.87%,"$10,560 ","$31,891 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2175454006,,,
Certified,3-3.99,9190,RD,3.01,E,SI2,VG,G,G,60.3,63,FNT,9.45 x 9.30 x 5.65,GIA,5161501128,"$15,500 ",-28.68%,"$11,055 ","$33,276 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5161501128,http://up.diacam360.com/scan/6c8e_38050,,
Certified,3-3.99,12127,RD,3.5,F,VS1,EX,EX,EX,62.5,58,FNT,9.68 x 9.64 x 6.04,GIA,6311907033,"$27,500 ",-33.45%,"$18,300 ","$64,050 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6311907033,https://up.diacam360.com/scan/69e4_363445,,
Certified,3-3.99,9031,RD,3.52,F,VS1,G,G,G,58.8,66,FNT,10.05 x 9.91 x 5.87,GIA,2141667961,"$27,500 ",-22.55%,"$21,300 ","$74,976 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2141667961,http://up.diacam360.com/scan/8181_38049,,
Certified,3-3.99,7097,RD,3,F,VS2,G,G,G,61.1,64,STG,9.26 x 9.14 x 5.62,GIA,5101606476,"$23,500 ",-40.26%,"$14,040 ","$42,120 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5101606476,http://up.diacam360.com/scan/6133_38048,,
Certified,3-3.99,S3629,RD,3.02,F,I3,G,VG,VG,64.8,54,FNT,9.01 x 8.92 x 5.81,GIA,6197251077,"$1,800 ",73.33%,"$3,120 ","$9,422 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6197251077,0,,
Certified,3-3.99,11483,RD,3.2,G,VVS1,EX,EX,EX,62.4,58,FNT,9.38 x 9.33 x 5.84,GIA,6203035936,"$30,000 ",-38.25%,"$18,525 ","$59,280 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6203035936,http://up.diacam360.com/scan/e837_303884,,
Certified,3-3.99,7956,RD,3.32,G,VS1,VG,VG,VG,61.5,59,NON,9.63 x 9.51 x 5.89,GIA,11228076,"$24,500 ",-24.49%,"$18,500 ","$61,420 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=11228076,http://up.diacam360.com/scan/98c6_38046,,
Certified,3-3.99,7171,RD,3.03,G,VS2,VG,EX,VG,58.3,64,NON,9.53 x 9.46 x 5.54,GIA,1132105509,"$21,000 ",-21.79%,"$16,425 ","$49,768 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1132105509,http://up.diacam360.com/scan/6920_316100,,
Certified,3-3.99,7753,RD,3.05,G,VS2,VG,VG,VG,57.5,66,NON,9.61 x 9.53 x 5.50,GIA,1142553111,"$21,000 ",-19.64%,"$16,875 ","$51,469 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1142553111,http://up.diacam360.com/scan/018a_316099,,
Certified,3-3.99,11919,RD,3,G,SI1,G,G,G,55.1,67,NON,9.65 x 9.60 x 5.30,GIA,1335054953,"$16,000 ",-39.84%,"$9,625 ","$28,875 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1335054953,https://up.diacam360.com/scan/9802_355082,,
Certified,3-3.99,M1007,RD,3.01,G,SI2,EX,EX,EX,61.8,59,FNT,9.24 x 9.17 x 5.69,GIA,2326819784,"$13,000 ",-27.85%,"$9,380 ","$28,234 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2326819784,0,,
Certified,3-3.99,11723B,RD,3.01,G,SI3,,EXCELLENT,VERY GOOD,68.1,51,None,8.83 x 8.79 x 6.00,,,"$7,900 ",-54.82%,"$3,569 ","$10,743 ",,VIDEO,0,http://up.diacam360.com/scan/9bac_317859,,
Certified,3-3.99,8067,RD,3.01,H,VVS2,VG,VG,VG,61.1,61,NON,9.19 x 9.15 x 5.60,GIA,1152036068,"$22,000 ",-24.73%,"$16,560 ","$49,846 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1152036068,http://up.diacam360.com/scan/7fc1_38041,,
Certified,3-3.99,12003,RD,3,H,VS1,EX,EX,VG,59.1,61,NON,9.40 x 9.28 x 5.52,GIA,2336539960,"$20,500 ",-38.83%,"$12,540 ","$37,620 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2336539960,https://up.diacam360.com/scan/57d6_360273,,
Certified,3-3.99,9852,RD,3.51,H,VS1,EX,EX,EX,62.4,58,NON,9.74 x 9.68 x 6.06,GIA,6215478050,"$20,500 ",-25.95%,"$15,180 ","$53,282 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6215478050,http://up.diacam360.com/scan/b28e_38057,,
Certified,3-3.99,M1003,RD,3.01,H,SI2,VG,EX,EX,60.5,64,NON,9.29 x 9.27 x 5.62,GIA,5201347384,"$12,000 ",-31.75%,"$8,190 ","$24,652 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5201347384,0,,
Certified,3-3.99,10170,RD,3.44,H,I2,F,G,G,58.2,70,VST,9.81 x 9.66 x 5.67,GIA,1162763901,"$3,000 ",16.27%,"$3,488 ","$11,999 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1162763901,http://up.diacam360.com/scan/a1b4_38042,,
Certified,3-3.99,8248,RD,3.77,I,VVS2,VG,VG,EX,63.7,58,STG,9.83 x 9.75 x 6.24,GIA,6137616485,"$17,000 ",-29.26%,"$12,025 ","$45,334 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6137616485,http://up.diacam360.com/scan/a651_38052,,
Certified,3-3.99,9608,RD,3.02,I,VVS2,VG,VG,VG,60.6,61,NON,9.37 x 9.30 x 5.66,GIA,2155512565,"$17,000 ",-29.26%,"$12,025 ","$36,316 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2155512565,http://up.diacam360.com/scan/875c_38056,,
Certified,3-3.99,7493,RD,3.14,I,VS1,G,G,G,63,61,NON,9.40 x 9.33 x 5.90,GIA,5131911167,"$16,000 ",-17.97%,"$13,125 ","$41,213 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5131911167,http://up.diacam360.com/scan/d5b3_38082,,
Certified,3-3.99,8467,RD,3.54,I,VS2,VG,EX,VG,60.8,60,NON,9.91 x 9.80 x 6.00,GIA,1152410176,"$14,000 ",-14.29%,"$12,000 ","$42,480 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1152410176,http://up.diacam360.com/scan/fa88_38081,,
Certified,3-3.99,7752,RD,3.04,J,IF,VG,EX,VG,58.5,66,NON,9.50 x 9.40 x 5.52,GIA,2135744730,"$15,000 ",-25.33%,"$11,200 ","$34,048 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2135744730,http://up.diacam360.com/scan/5a56_38064,,
Certified,3-3.99,8600,RD,3,J,VVS2,VG,VG,VG,57.3,63,NON,9.62 x 9.48 x 5.47,GIA,2155795659,"$13,500 ",-21.59%,"$10,585 ","$31,755 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2155795659,http://up.diacam360.com/scan/00a1_38076,,
Certified,3-3.99,8882,RD,3.04,J,VVS2,VG,VG,G,64.1,54,NON,9.31 x 9.14 x 5.91,GIA,5151398342,"$13,500 ",-24.81%,"$10,150 ","$30,856 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5151398342,http://up.diacam360.com/scan/75ae_38063,,
Certified,3-3.99,A1022,RD,3.02,J,VVS2,VG,EX,EX,63.5,60,MED,9.09 x 9.06 x 5.76,GIA,2151835582,"$13,500 ",-32.34%,"$9,134 ","$27,583 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2151835582,https://up.diacam360.com/scan/81cc_282656,,
Certified,3-3.99,7533,RD,3.03,J,VS1,EX,EX,EX,62.4,58,MED,9.24 x 9.21 x 5.76,GIA,6137844861,"$12,500 ",-24.40%,"$9,450 ","$28,634 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6137844861,http://up.diacam360.com/scan/df3b_38066,,
Certified,3-3.99,12275,RD,3.46,J,SI2,VG,VG,VG,62.4,58,NON,9.67 x 9.63 x 6.02,GIA,16275086,"$9,500 ",-33.68%,"$6,300 ","$21,798 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=16275086,https://up.diacam360.com/scan/8e76_374610,,
Certified,3-3.99,7327,RD,3.03,K,IF,G,VG,G,56,64,NON,9.73 x 9.51 x 5.39,GIA,2135557749,"$12,500 ",-24.40%,"$9,450 ","$28,634 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2135557749,http://up.diacam360.com/scan/7594_38095,,
Certified,3-3.99,7489,RD,3.02,K,VVS1,G,VG,VG,56.8,67,FNT,9.62 x 9.51 x 5.43,GIA,1132720753,"$11,500 ",-23.91%,"$8,750 ","$26,425 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1132720753,http://up.diacam360.com/scan/cb39_38097,,
Certified,3-3.99,7699,RD,3.01,K,VVS2,VG,VG,G,63.1,55,NON,9.22 x 9.16 x 5.80,GIA,1142345852,"$11,000 ",-23.64%,"$8,400 ","$25,284 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1142345852,http://up.diacam360.com/scan/cf84_38099,,
Certified,3-3.99,6601,RD,3.26,K,VS1,VG,VG,VG,57.8,64,NON,9.83 x 9.75 x 5.66,GIA,8791569,"$10,000 ",-19.70%,"$8,030 ","$26,178 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=8791569,0,,
Certified,3-3.99,5326,RD,3.41,K,VS2,EX,EX,EX,61.4,57,MED,9.76 x 9.62 x 5.95,GIA,5101355826,"$9,500 ",-18.95%,"$7,700 ","$26,257 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5101355826,0,,
Certified,3-3.99,12197,RD,3.5,K,SI1,EX,EX,EX,62.9,57,FNT,9.66 x 9.61 x 6.06,GIA,6203643047,"$8,800 ",-32.05%,"$5,980 ","$20,930 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6203643047,https://up.diacam360.com/scan/436c_368209/video,,
Certified,3-3.99,12266,RD,3.03,K,SI1,VG,EX,EX,62.6,56,NON,9.23 x 9.18 x 5.77,GIA,2195930543,"$8,800 ",-31.31%,"$6,045 ","$18,316 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195930543,https://up.diacam360.com/scan/859d_373214,,
Certified,3-3.99,S3520,RD,3.19,K,SI1,EX,EX,EX,59.5,60,NON,9.63 x 9.61 x 5.73,GIA,2181658928,"$8,800 ",-32.05%,"$5,980 ","$19,076 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2181658928,0,,
Certified,3-3.99,10485,RD,3.02,L,VVS2,VG,EX,EX,60,56,NON,9.34 x 9.32 x 5.60,GIA,2185564416,"$9,000 ",-34.56%,"$5,890 ","$17,788 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2185564416,http://up.diacam360.com/scan/4db0_132037,,
